Lab,Latitude,Longitude
"School of Intelligence Science and Technology, Speech and Hearing Research Center, and KeyLaboratory of Machine Perception (Ministry of Education), Peking University, Beijing, China",39.9906583,116.3149389
"School of Management, Fudan University, Shanghai, China",31.29638,121.50678
"School of Marine Science and Technology, Northwestern Polytechnical University, Xi’an, China",34.2459632,108.9138675
"School of Mathematical Science, Harbin Normal University, Harbin, China",45.7567307,126.6424173
"School of Mathematical and Computational Sciences, Massey University, Auckland, New Zealand",-36.85088270000001,174.7644881
"School of Mathematical and Computational Sciences, Massey University, New Zealand",-40.900557,174.885971
"School of Mathematics and Physics, University of Portsmouth, United Kingdom",50.7952947,-1.0938643
"School of Medicine and Health Sciences, George Washington University, Washington, DC",38.9002128,-77.0509652
"School of Nursing, University of Minnesota",44.9731878,-93.2323562
"School of Optoelectronic Science and Engineering, Soochow University, China",31.303257,120.651928
"School of Physics and Optoelectronics, South China University of Technology, China",35.86166,104.195397
"School of Psychology, Korea University, Korea",35.907757,127.766922
"School of Psychology, University of Kent, Canterbury, United Kingdom",51.2952624,1.0648553
"School of Psychology, University of Sussex, Falmer, UK",50.8677123,-0.0875492
"School of Psychology, Western Sydney University, Australia",-33.8863029,151.1877751
"School of Science and Engineering, The Chinese University of Hong Kong, Shenzhen, China",22.5428599,114.05956
"School of Software, Henan University, China",34.808921,114.369752
"School of Statistics, Renmin University of China, China",39.971805,116.308259
"Semanux GmbH, Germany",51.165691,10.451526
"Semaxone, France",46.227638,2.213749
"Semel Institute of Neuroscience and Human Behavior, University of California, USA",36.778261,-119.4179324
"Sensetime Research, Shanghai, China",31.230416,121.473701
"Seoul National University Bundang Hospital, Republic of Korea",37.3520673,127.1231772
"Seoul National University College of Medicine, Republic of Korea",37.5807021,126.9994326
"Seoul National University, South Korea",37.4648267,126.9571988
"Shanghai AI Laboratory, Shanghai, China",31.230416,121.473701
"Shanghai Engineering Research Center of Intelligent Education and Bigdata ,Shanghai Normal University, Shanghai, China",30.835243,121.519928
"Shanghai Engineering Research Center of Intelligent Education and Bigdata,Shanghai Normal University, Shanghai, China",30.835243,121.519928
"Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai, China",31.230416,121.473701
"Shanghai Mobvoi Information Technology Co., Ltd",31.230416,121.473701
"ShanghaiTech University, China",31.1763741,121.5924518
"Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences",22.5428599,114.05956
"Shenzhen Research Institute of Big Data, China",22.5428599,114.05956
"Shenzhen Research Institute of Big Data, School of Data Science, The Chinese University of HongKong, Shenzhen, China",22.419625,114.2067606
"Shenzhen Research Institute of Big Data, School of Data Science,The Chinese University of Hong Kong, Shenzhen, China",22.687845,114.209931
"Shenzhen Research Institute of Big Data, Shenzhen, China",22.5428599,114.05956
"Shenzhen University, China.",22.53306,113.932813
"Sichuan Changhong Electronics Holding Group Co. Ltd., China",30.6508899,104.07572
"Sigmedia Lab, ADAPT Centre, School of Engineering, Trinity College Dublin, Ireland",53.3435769,-6.2503695
"Sigmedia Lab, School of Engineering, Trinity College Dublin, Ireland",53.3437935,-6.254571599999999
"Signal Analysis and Interpretation Laboratory, University of Southern California, USA",34.0223519,-118.285117
"Signal Processing (SP), Department of Informatics, Universität Hamburg, Hamburg, Germany",53.5630754,9.9884042
"Signal Processing (SP), University of Hamburg, Germany",53.5630754,9.9884042
"Signal Processing (SP), Universität Hamburg, Germany",53.5630754,9.9884042
"Signal Processing and Speech Communication Laboratory, Graz University of Technology, Austria",47.0586958,15.4583718
"Signal Processing, AI and Vision Technologies (SAIVT), Queensland Univeristy of Technology,Brisbane, Australia",-27.4704528,153.0260341
"Signals and Interactive Systems Lab, University of Trento, Italy",46.0677451,11.1214636
"Singapore University of Technology and Design, Singapore",1.341258,103.9637585
"Sketch Recognition Lab, Texas A&M University, USA§Vilnius Gediminas Technical University, Lithuania ♮Université Laval, Canada ♯Concordia University, Canada ♭Mila-Québec AI Institute, Canada",30.6152784,-96.3378745
"Skit.aiBengaluru, India",12.9837148,77.6389392
"Skolkovo Institute of Science and Technology, Moscow",55.6977407,37.3595732
"Skoltech, Russia;",55.6977407,37.3595732
"Sleep Medicine Centre, Zhongnan Hospital of Wuhan University",30.5644129,114.3649819
"SoapBox Labs, Dublin",53.3386927,-6.2551991
"Sony Europe B.V., Stuttgart Laboratory",48.7758459,9.1829321
"Sony Group Corporation, Japan",36.204824,138.252924
"Sony Group Corporation, Tokyo, Japan",35.6764225,139.650027
"Sony Research India, India",20.593684,78.96288
"Sony Research, Tokyo, Japan",35.6619707,139.703795
"Sony Semiconductor Israel, Israel",32.1331859,34.8970205
Sophia Univ. (Japan),35.6831167,139.7319235
"Sophia University, Japan",35.6831167,139.7319235
"Sorbonne Université, CNRS, ISIR, F- Paris, France",48.8468998,2.3554958
"Sorbonne Université, CNRS, STMS lab, IRCAM, Paris, France",48.8598802,2.3514141
"Sound and speech perception Research Group, Institute of Cognitive Neuroscience and Psychology,Research Centre for Natural Sciences, Budapest, Hungary",47.4740534,19.0601823
"Soundscape Voice Evidence, Lancaster, UK",54.0449072,-2.799346700000001
"Southern University of Science and Technology, China",22.593969,113.99894
"Southwest Petroleum University, China",30.821792,104.183563
"Speaker and Language Recognition Group (ESLR),Laboratoire de Recherche de l’EPITA, France",48.81519280000001,2.3623068
"Speech AI Lab., NCSOFT Corporation, South Korea",35.907757,127.766922
"Speech Graphics Ltd, Edinburgh, United Kingdom",55.953252,-3.188267
"Speech Group, Machine Intelligence Laboratory, University of Cambridge",52.205356,0.113168
"Speech Lab, Alibaba Group, Hangzhou, China",30.2741499,120.15515
"Speech Lab, Department of Electrical Engineering, IIT Madras, India",12.9887278,80.2307537
"Speech Lab, Indian Institute of Technology Madras, India",12.9915639,80.2336857
"Speech Lab, Language Technologies Research Center (LTRC), IIIT Hyderabad, , India",17.445258,78.3499566
"Speech Language and Hearing Sciences, Indiana University, Bloomington, Indiana, USA",39.1682449,-86.52300729999999
"Speech Processing and Machine Intelligence (SPMI) Lab, Tsinghua University, Beijing, China",39.9996674,116.3264439
"Speech Processing and Transmission Lab., Electrical Engineering Department, University of Chile",-35.675147,-71.542969
"Speech Processing and Transmission Laboratory, University of Chile",-35.675147,-71.542969
"Speech Research Lab, Dhirubhai Ambani Institute of Information and Communication Technology(DA-IICT), Gandhinagar-, Gujarat, India",23.188537,72.62891549999999
"Speech Technology and Applied Research Corporation, Lexington, MA, USA",42.4522977,-71.2367016
"Speech and Audio Signal Processing Laboratory, Faculty of Information Technology,Beijing University of Technology, Beijing, China",39.871611,116.479529
"Speech and Dialogue Research Laboratory, University Politehnica of Bucharest, Romania",44.4386064,26.0494925
"Speech and Hearing Research Group, University of Sheffield, UK.",53.3813502,-1.4884229
"Speech and Language Technology, German Research Center for Artificial Intelligence (DFKI)",49.4295181,7.7513891
"Speech, Audio, and Music Intelligence (SAMI) Group, ByteDance, China",35.86166,104.195397
"Speech-Language-Hearing Center, School of Foreign Languages, Shanghai Jiao Tong University,China",31.143015,121.425753
"Speech@FIT, Brno University of Technology, Czechia",49.2015407,16.603619
"Spire Lab, Electrical Engineering, Indian Institute of Science (IISc), Bangalore, , India",13.0170646,77.5658741
"Spoken Language Systems Group, Saarland University, Germany",49.255122,7.040951400000001
"Sprinklr, India",20.593684,78.96288
"St. Michaels College, Colchester, Vermont USA",44.49598,-73.163743
"St. Petersburg Department of the Steklov Institute of Mathematics, Russia",59.9310584,30.3609097
"St. Petersburg Federal Research Center of the Russian Academy of Sciences, St. Petersburg, Russia",59.9365043,30.2859337
"Stanford University, USA",37.42766,-122.17006
"State Key Lab of Software Development Environment, Beihang University, Beijing, China",39.904211,116.407395
"State Key Laboratory of Industrial Control Technology, Institute of Cyber Systems and Control,Zhejiang University, China",30.30868439999999,120.0864995
"State Key Laboratory of Media Convergence and Communication, Communication University ofChina, Beijing , China",39.912793,116.556581
"State Key Laboratory of Multimodal Artiﬁcial Intelligence Systems, Institute of Automation,Chinese Academy of Sciences, Beijng, China",39.9106327,116.3356321
"Stellenbosch University, Stellenbosch, South Africa",-33.9328078,18.864447
"Sunnybrook Research Institute, Sunnybrook Health Sciences Centre, Toronto, ON, Canada",43.7228457,-79.3728749
"Systems and Software Lab (SSL), Department of Computer Science and Engineering (CSE)Islamic University of Technology (IUT), Gazipur, Bangladesh",23.948102,90.37926
"São Paulo State University, Brazil;",-14.235004,-51.92528
"TAL Education, Beijing , China",39.904211,116.407395
"TALP Research Center, Universitat Politècnica de Catalunya, Barcelona, Spain",41.3892675,2.1157401
"TALP Research Center, Universitat Politècnica de Catalunya, Spain",41.3892675,2.1157401
"TEG AI, Tencent Inc, Beijing, China",39.904211,116.407395
"Tallinn University of Technology, Estonia",59.394824,24.6715322
Technion - Israel Institute of Technology,32.7767783,35.0231271
"Technische Hochschule Nürnberg Georg Simon Ohm, Germany",49.452765,11.092932
"Technische Hochschule Nürnberg, Nuremberg, Germany",49.452765,11.092932
"Technische Universität Braunschweig ◦Goodix Technology (Belgium) BVInstitute for Communications Technology ◦Goodix Technology (Belgium) BVInstitute for Communications Technology  Leuven, Belgium Braunschweig, Germany  Leuven, Belgium Braunschweig, Germany",50.8791453,4.7024648
Tel-Aviv University,32.113496,34.803609
"Tencent AI Lab, Bellevue, WA, USA",47.6101497,-122.2015159
"Tencent AI Lab, China",35.86166,104.195397
"Tencent AI Lab, Shenzhen, China",22.5428599,114.05956
"Tencent AI Lab, Tencent, Bellevue, WA, USA{denniswxiao, wenzheliu, markuswang, shaanyang, yupengshi, yuyongkang, dansu",47.6183618,-122.1968172
"Tencent AI Lab, Tencent, Shenzhen, China",22.5428599,114.05956
"Tencent AI lab, Belleuve, USA",47.6101497,-122.2015159
"Tencent Ethereal Audio Lab, Shenzhen, Guangdong, China",22.540434,113.934437
"Tencent Ethereal Audio Lab, Tencent Corporation, Shenzhen, China",22.5428599,114.05956
"Tencent Ethereal Audio Lab, Tencent, Shenzhen, China",22.5428599,114.05956
"Tencent Technology Co., Ltd, Beijing, China",39.904211,116.407395
"Thales SIX, Multimedia Lab, Gennevilliers, France",48.9397517,2.3093112
Thales UK RTI,55.378051,-3.435973
"The Academy of Tianjin University Hefei, China",31.8205699,117.22901
"The Academy of Tianjin University, Hefei, China",31.8205699,117.22901
"The Alan Turing Institute, UK",51.5293496,-0.1275516
"The Centre for Speech Technology Research, University of Edinburgh, UK",55.9445158,-3.1892413
"The Chinese University of Hong Kong, China",35.86166,104.195397
The Chinese University of Hong Kong;,22.419625,114.2067606
"The Department of Electronic Engineering and Information Science (EEIS)University of Science and Technology of China, Hefei, China",31.821994,117.28059
"The First Affiliated Hospital, Sun Yat-Sen University, China",23.125445,113.289925
"The Forensic Voice Centre, York, UKUniversity of York, UK",53.9461089,-1.0517718
The Hebrew University of Jerusalem,31.7945578,35.2414009
"The Hong Kong University of Science and Technology (Guangzhou), China",23.1290799,113.26436
"The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China",23.1290799,113.26436
"The MARCS Institute for Brain, Behaviour and Development, Western Sydney University",-33.8066614,150.9873898
"The MARCS Institute, Western Sydney University, Australia",-33.8066614,150.9873898
"The Nemours Foundation, USA",39.7793789,-75.5552976
"The Ohio State University, Columbus, OH, USA",39.9993865,-83.0227103
"The State Key Laboratory of Information Security, Institute of Information Engineering, ChineseAcademy of Sciences, Beijing , China",39.9106327,116.3356321
"The State Key Laboratory of Tibetan Intelligent Information Processing and Application,Tibetan information processing and Machine Translation Key Laboratory of Qinghai province",36.6208699,101.7801099
